"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0031342","negative regulation of cell killing","2/74","29/18888",0.0689655172413793,17.6029822926375,5.61154633915127,0.0057411707988125,0.0252120816788877,0.0148139251920776,"7040/3575",2
"BP","GO:0051291","protein heterooligomerization","2/74","29/18888",0.0689655172413793,17.6029822926375,5.61154633915127,0.0057411707988125,0.0252120816788877,0.0148139251920776,"2904/2902",2
"BP","GO:0060765","regulation of androgen receptor signaling pathway","2/74","29/18888",0.0689655172413793,17.6029822926375,5.61154633915127,0.0057411707988125,0.0252120816788877,0.0148139251920776,"3065/10013",2
"BP","GO:0090311","regulation of protein deacetylation","2/74","29/18888",0.0689655172413793,17.6029822926375,5.61154633915127,0.0057411707988125,0.0252120816788877,0.0148139251920776,"10013/5563",2
"BP","GO:0002690","positive regulation of leukocyte chemotaxis","3/74","93/18888",0.032258064516129,8.23365300784656,4.38565799875974,0.00582012991432103,0.0254717440372925,0.014966495646259,"5747/5054/1906",3
"BP","GO:0007589","body fluid secretion","3/74","93/18888",0.032258064516129,8.23365300784656,4.38565799875974,0.00582012991432103,0.0254717440372925,0.014966495646259,"7421/1906/1131",3
"BP","GO:0001942","hair follicle development","3/74","94/18888",0.0319148936170213,8.14606095457159,4.355899108492,0.00599528392590648,0.0261048888231419,0.0153385140941122,"596/3065/3066",3
"BP","GO:0019364","pyridine nucleotide catabolic process","3/74","94/18888",0.0319148936170213,8.14606095457159,4.355899108492,0.00599528392590648,0.0261048888231419,0.0153385140941122,"9759/5465/5563",3
"BP","GO:0097194","execution phase of apoptosis","3/74","94/18888",0.0319148936170213,8.14606095457159,4.355899108492,0.00599528392590648,0.0261048888231419,0.0153385140941122,"841/581/836",3
"BP","GO:0048736","appendage development","4/74","186/18888",0.021505376344086,5.48910200523104,3.85859058145057,0.00612874613765873,0.026403207388584,0.0155137978714755,"581/3065/3066/775",4
"BP","GO:0060173","limb development","4/74","186/18888",0.021505376344086,5.48910200523104,3.85859058145057,0.00612874613765873,0.026403207388584,0.0155137978714755,"581/3065/3066/775",4
"BP","GO:0007271","synaptic transmission, cholinergic","2/74","30/18888",0.0666666666666667,17.0162162162162,5.50591515747267,0.00613573951381264,0.026403207388584,0.0155137978714755,"1728/1131",2
"BP","GO:0008209","androgen metabolic process","2/74","30/18888",0.0666666666666667,17.0162162162162,5.50591515747267,0.00613573951381264,0.026403207388584,0.0155137978714755,"2099/1576",2
"BP","GO:0045762","positive regulation of adenylate cyclase activity","2/74","30/18888",0.0666666666666667,17.0162162162162,5.50591515747267,0.00613573951381264,0.026403207388584,0.0155137978714755,"776/775",2
"BP","GO:0045987","positive regulation of smooth muscle contraction","2/74","30/18888",0.0666666666666667,17.0162162162162,5.50591515747267,0.00613573951381264,0.026403207388584,0.0155137978714755,"1906/1131",2
"BP","GO:1901021","positive regulation of calcium ion transmembrane transporter activity","2/74","30/18888",0.0666666666666667,17.0162162162162,5.50591515747267,0.00613573951381264,0.026403207388584,0.0155137978714755,"783/784",2
"BP","GO:0009137","purine nucleoside diphosphate catabolic process","3/74","95/18888",0.0315789473684211,8.06031294452347,4.32657739889539,0.00617356955160224,0.0264772957897598,0.0155573301766059,"9759/5465/5563",3
"BP","GO:0009181","purine ribonucleoside diphosphate catabolic process","3/74","95/18888",0.0315789473684211,8.06031294452347,4.32657739889539,0.00617356955160224,0.0264772957897598,0.0155573301766059,"9759/5465/5563",3
"BP","GO:0001837","epithelial to mesenchymal transition","4/74","187/18888",0.0213903743315508,5.45974851857205,3.84375358559056,0.00624443847549509,0.0267366040725781,0.0157096925857192,"7040/5747/1906/3066",4
"BP","GO:0060996","dendritic spine development","3/74","96/18888",0.03125,7.97635135135135,4.2976816271243,0.00635500122800781,0.0271026389554054,0.0159247646071793,"3066/10013/116443",3
"BP","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","5/74","299/18888",0.0167224080267559,4.26828165958601,3.57259542286235,0.00636105993022644,0.0271026389554054,0.0159247646071793,"7040/5747/1906/2147/5465",5
"BP","GO:0008361","regulation of cell size","4/74","188/18888",0.0212765957446809,5.43070730304773,3.8290228901462,0.00636157699108971,0.0271026389554054,0.0159247646071793,"3575/1906/10013/4133",4
"BP","GO:0031400","negative regulation of protein modification process","6/74","426/18888",0.0140845070422535,3.59497525694709,3.3974684124946,0.00647428766176966,0.0274181266243672,0.016110136477164,"7040/581/3066/10013/5563/55869",6
"BP","GO:0021675","nerve development","3/74","97/18888",0.0309278350515464,7.89412092504876,4.26920095436457,0.00653959308225031,0.0274181266243672,0.016110136477164,"1906/2561/2558",3
"BP","GO:0022404","molting cycle process","3/74","97/18888",0.0309278350515464,7.89412092504876,4.26920095436457,0.00653959308225031,0.0274181266243672,0.016110136477164,"596/3065/3066",3
"BP","GO:0022405","hair cycle process","3/74","97/18888",0.0309278350515464,7.89412092504876,4.26920095436457,0.00653959308225031,0.0274181266243672,0.016110136477164,"596/3065/3066",3
"BP","GO:0072526","pyridine-containing compound catabolic process","3/74","97/18888",0.0309278350515464,7.89412092504876,4.26920095436457,0.00653959308225031,0.0274181266243672,0.016110136477164,"9759/5465/5563",3
"BP","GO:0003298","physiological muscle hypertrophy","2/74","31/18888",0.0645161290322581,16.4673060156931,5.40525272697054,0.00654235563282877,0.0274181266243672,0.016110136477164,"1906/5465",2
"BP","GO:0003301","physiological cardiac muscle hypertrophy","2/74","31/18888",0.0645161290322581,16.4673060156931,5.40525272697054,0.00654235563282877,0.0274181266243672,0.016110136477164,"1906/5465",2
"BP","GO:0010575","positive regulation of vascular endothelial growth factor production","2/74","31/18888",0.0645161290322581,16.4673060156931,5.40525272697054,0.00654235563282877,0.0274181266243672,0.016110136477164,"7040/6095",2
"BP","GO:0061049","cell growth involved in cardiac muscle cell development","2/74","31/18888",0.0645161290322581,16.4673060156931,5.40525272697054,0.00654235563282877,0.0274181266243672,0.016110136477164,"1906/5465",2
"BP","GO:2000191","regulation of fatty acid transport","2/74","31/18888",0.0645161290322581,16.4673060156931,5.40525272697054,0.00654235563282877,0.0274181266243672,0.016110136477164,"1906/5465",2
"BP","GO:1902107","positive regulation of leukocyte differentiation","4/74","190/18888",0.0210526315789474,5.37354196301565,3.79987491584057,0.00660022358362103,0.0275259324453286,0.0161734802100351,"7040/841/3575/5578",4
"BP","GO:1903708","positive regulation of hemopoiesis","4/74","190/18888",0.0210526315789474,5.37354196301565,3.79987491584057,0.00660022358362103,0.0275259324453286,0.0161734802100351,"7040/841/3575/5578",4
"BP","GO:1904018","positive regulation of vasculature development","4/74","190/18888",0.0210526315789474,5.37354196301565,3.79987491584057,0.00660022358362103,0.0275259324453286,0.0161734802100351,"7040/5054/5578/2152",4
"BP","GO:0006941","striated muscle contraction","4/74","191/18888",0.0209424083769634,5.34540823546059,3.78545495696002,0.0067217470572047,0.0278751372631496,0.0163786633485716,"779/776/775/783",4
"BP","GO:0097696","receptor signaling pathway via STAT","4/74","191/18888",0.0209424083769634,5.34540823546059,3.78545495696002,0.0067217470572047,0.0278751372631496,0.0163786633485716,"7040/3575/2147/3066",4
"BP","GO:0009191","ribonucleoside diphosphate catabolic process","3/74","98/18888",0.0306122448979592,7.81356867071153,4.24112492730218,0.00672735893466436,0.0278751372631496,0.0163786633485716,"9759/5465/5563",3
"BP","GO:0046031","ADP metabolic process","3/74","98/18888",0.0306122448979592,7.81356867071153,4.24112492730218,0.00672735893466436,0.0278751372631496,0.0163786633485716,"9759/5465/5563",3
"BP","GO:0040013","negative regulation of locomotion","6/74","431/18888",0.0139211136890951,3.55327020756255,3.36288206406656,0.00684144391668841,0.0283022051883615,0.0166295967057059,"596/7040/5054/3065/3066/10013",6
"BP","GO:0061337","cardiac conduction","3/74","99/18888",0.0303030303030303,7.73464373464373,4.21344346062164,0.00691831230145476,0.0285741869814104,0.0167894057205722,"776/775/783",3
"BP","GO:0034694","response to prostaglandin","2/74","32/18888",0.0625,15.9527027027027,5.30917062848765,0.00696092132490997,0.0286121710139099,0.0168117240924983,"1906/5563",2
"BP","GO:0048384","retinoic acid receptor signaling pathway","2/74","32/18888",0.0625,15.9527027027027,5.30917062848765,0.00696092132490997,0.0286121710139099,0.0168117240924983,"7068/6256",2
"BP","GO:1903580","positive regulation of ATP metabolic process","2/74","32/18888",0.0625,15.9527027027027,5.30917062848765,0.00696092132490997,0.0286121710139099,0.0168117240924983,"5465/5563",2
"BP","GO:0048608","reproductive structure development","5/74","307/18888",0.0162866449511401,4.15705607888018,3.49762885050731,0.00709282833213255,0.0290030574202702,0.0170413981851089,"2099/596/367/581/836",5
"BP","GO:0030258","lipid modification","4/74","194/18888",0.0206185567010309,5.26274728336584,3.74279561735073,0.00709520957107452,0.0290030574202702,0.0170413981851089,"5465/1576/1543/1571",4
"BP","GO:0048661","positive regulation of smooth muscle cell proliferation","3/74","100/18888",0.03,7.6572972972973,4.18614682046708,0.00711246639734147,0.0290030574202702,0.0170413981851089,"7040/1906/3065",3
"BP","GO:1903035","negative regulation of response to wounding","3/74","100/18888",0.03,7.6572972972973,4.18614682046708,0.00711246639734147,0.0290030574202702,0.0170413981851089,"5054/1906/2147",3
"BP","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","3/74","100/18888",0.03,7.6572972972973,4.18614682046708,0.00711246639734147,0.0290030574202702,0.0170413981851089,"596/367/5054",3
"BP","GO:0046651","lymphocyte proliferation","5/74","308/18888",0.0162337662337662,4.14355914355914,3.48843728190553,0.00718827019473859,0.0292657149449817,0.0171957285165654,"596/581/836/3575/952",5
"BP","GO:0043543","protein acylation","3/74","101/18888",0.0297029702970297,7.58148247257158,4.15922560880407,0.00730983413818732,0.0297135504762709,0.0174588643473695,"3066/10013/5563",3
"BP","GO:0007162","negative regulation of cell adhesion","5/74","310/18888",0.0161290322580645,4.11682650392328,3.47017020069889,0.00738184831667294,0.0299029145194721,0.0175701294466095,"7040/836/5747/5054/5465",5
"BP","GO:0042573","retinoic acid metabolic process","2/74","33/18888",0.0606060606060606,15.4692874692875,5.21732182856771,0.00739133932264101,0.0299029145194721,0.0175701294466095,"1576/1543",2
"BP","GO:1905207","regulation of cardiocyte differentiation","2/74","33/18888",0.0606060606060606,15.4692874692875,5.21732182856771,0.00739133932264101,0.0299029145194721,0.0175701294466095,"7040/8841",2
"BP","GO:0034504","protein localization to nucleus","5/74","311/18888",0.0160771704180064,4.10358911966629,3.46109408248055,0.00747999309504664,0.0301665655591441,0.0177250435401089,"7040/1906/2147/8841/785",5
"BP","GO:0061458","reproductive system development","5/74","311/18888",0.0160771704180064,4.10358911966629,3.46109408248055,0.00747999309504664,0.0301665655591441,0.0177250435401089,"2099/596/367/581/836",5
"BP","GO:0009134","nucleoside diphosphate catabolic process","3/74","102/18888",0.0294117647058824,7.50715421303657,4.13267074862467,0.00751042814360841,0.0301945068872144,0.0177414610953537,"9759/5465/5563",3
"BP","GO:0046620","regulation of organ growth","3/74","102/18888",0.0294117647058824,7.50715421303657,4.13267074862467,0.00751042814360841,0.0301945068872144,0.0177414610953537,"1906/5465/9254",3
"BP","GO:0051047","positive regulation of secretion","5/74","312/18888",0.016025641025641,4.09043659043659,3.45205584770577,0.00757904734685109,0.0304227697407194,0.0178755820647771,"7040/1906/2147/952/1131",5
"BP","GO:0007435","salivary gland morphogenesis","2/74","34/18888",0.0588235294117647,15.0143084260731,5.12939516999261,0.00783351291932558,0.031297503405517,0.018389551487784,"7040/5423",2
"BP","GO:0043276","anoikis","2/74","34/18888",0.0588235294117647,15.0143084260731,5.12939516999261,0.00783351291932558,0.031297503405517,0.018389551487784,"596/5747",2
"BP","GO:0110110","positive regulation of animal organ morphogenesis","2/74","34/18888",0.0588235294117647,15.0143084260731,5.12939516999261,0.00783351291932558,0.031297503405517,0.018389551487784,"367/1906",2
"BP","GO:0032943","mononuclear cell proliferation","5/74","315/18888",0.0158730158730159,4.05148005148005,3.42516551536639,0.00788170921807644,0.0314411661199353,0.0184739637442328,"596/581/836/3575/952",5
"BP","GO:0001503","ossification","6/74","446/18888",0.0134529147982063,3.43376560416919,3.26211261500381,0.00803391138526528,0.0319986330988318,0.0188015159958718,"596/5747/7421/6256/1594/9970",6
"BP","GO:0045639","positive regulation of myeloid cell differentiation","3/74","105/18888",0.0285714285714286,7.29266409266409,4.05511803334124,0.00813168955412174,0.0323379418955708,0.0190008845048242,"7040/841/5578",3
"BP","GO:0001893","maternal placenta development","2/74","35/18888",0.0571428571428571,14.5853281853282,5.04511073354343,0.00828734596618262,0.0327433672033805,0.0192391012557201,"7421/1594",2
"BP","GO:0010613","positive regulation of cardiac muscle hypertrophy","2/74","35/18888",0.0571428571428571,14.5853281853282,5.04511073354343,0.00828734596618262,0.0327433672033805,0.0192391012557201,"1906/5578",2
"BP","GO:0036314","response to sterol","2/74","35/18888",0.0571428571428571,14.5853281853282,5.04511073354343,0.00828734596618262,0.0327433672033805,0.0192391012557201,"7040/6095",2
"BP","GO:0048873","homeostasis of number of cells within a tissue","2/74","35/18888",0.0571428571428571,14.5853281853282,5.04511073354343,0.00828734596618262,0.0327433672033805,0.0192391012557201,"596/581",2
"BP","GO:0022408","negative regulation of cell-cell adhesion","4/74","203/18888",0.0197044334975369,5.02942351218213,3.61993826702745,0.00829736553110186,0.0327433672033805,0.0192391012557201,"7040/836/5747/5465",4
"BP","GO:0002532","production of molecular mediator involved in inflammatory response","3/74","106/18888",0.0283018867924528,7.22386537480877,4.02994375460915,0.00834530897947551,0.0328316979606012,0.0192910019772191,"5054/2147/5465",3
"BP","GO:0032526","response to retinoic acid","3/74","106/18888",0.0283018867924528,7.22386537480877,4.02994375460915,0.00834530897947551,0.0328316979606012,0.0192910019772191,"6256/3066/952",3
"BP","GO:0032963","collagen metabolic process","3/74","107/18888",0.0280373831775701,7.15635261429654,4.0050947925259,0.00856221341395155,0.0335821774968573,0.0197319630945866,"7040/2147/3066",3
"BP","GO:1901655","cellular response to ketone","3/74","107/18888",0.0280373831775701,7.15635261429654,4.0050947925259,0.00856221341395155,0.0335821774968573,0.0197319630945866,"367/842/5563",3
"BP","GO:0050890","cognition","5/74","322/18888",0.015527950310559,3.96340439818701,3.3636938725252,0.00862053664844175,0.0337593881857422,0.0198360872173708,"836/2903/2904/2902/2558",5
"BP","GO:0034329","cell junction assembly","6/74","453/18888",0.0132450331125828,3.38070520851978,3.21654722698327,0.00863897750055294,0.033780111413882,0.0198482636157861,"596/5747/5578/2561/2556/2558",6
